DOC_ID,Author
8235,"['goody', ' graeme']"
8236,"['goosen', ' s. middelkoop', ' b. stronks', ' k. agyemang', ' c kunst', ' a. e.']"
8237,"['gorafi', ' ys eltayeb', ' a. e. tsujimoto', ' h']"
8239,"['goraish', ' i. a. abdelsalam', ' eb tartour', ' g']"
8241,"['gorashi', ' gamal']"
8242,"['gorashi', ' n. e. tripathi', ' m kalia', ' v gujar', ' gt']"
8245,"['gordon', ' daniel']"
8246,"['gordon', ' g sparano', ' bm kramer', ' aw kelly', ' rg iatropoulos', ' mj']"
8248,"['gordon', ' n. a.']"
8249,"['gordon', ' s.']"
8250,"['gore', ' pw']"
8252,"['gore-langton', ' gr mungai', ' j alenwi', ' n abagira', ' a. bicknell', ' om harrison', ' r hassan', ' fa munga', ' s. njoroge', ' f juma', ' e. allan', ' r']"
8253,"['gore-langton', ' gr mungai', ' j alenwi', ' n abagira', ' a. bicknell', ' om harrison', ' r. e. hassan', ' fa munga', ' s. eves', ' k juma', ' e. allan', ' r']"
8256,"['gores', ' gregory j gish', ' robert g sudan', ' debra rosen', ' charles b']"
8257,"['goriawala', "" mu'izz""]"
8260,"['gorski', ' s. collin', ' s. m. ritmeijer', ' k keus', ' k gatluak', ' f mueller', ' m davidson', ' rn']"
8262,"['gorski', ' s. wiercinska-drapalo', ' a.']"
8263,"['gosselin', ' claudie gruenbaum', ' ellen hernlund', ' ylva johnson', ' michelle c leonard', ' lori muruli', ' leunita auko']"
8264,"['goto', ' y. coler', ' rn reed', ' sg']"
8266,"['gotoh', ' h tonooka', ' m nakayama', ' s. sakamoto', ' k']"
8267,"['gotoh', ' k hirami', ' c']"
8268,"['gottlieb', ' alma']"
8269,"['gouda', ' h powles', ' j barendregt', ' j emerson', ' p ngondi', ' j']"
8271,"['gough', ' d']"
8272,"['gould', ' l hannah osman', ' magdi s. farnon', ' eileen c griffith', ' kevin s. godsey', ' marvin s. karch', ' said mulenda', ' basimike el kholy', ' amgad grandesso', ' francesco de radiguès', ' xavier']"
8276,['government of india']
8279,"['grabham', ' gw']"
8280,"['grabham', ' gw']"
8281,"['grabow', ' wok slabbert', ' j. l. morgan', ' wsg jahn', ' saa']"
8282,"['graf', ' hp']"
8284,"['graf', ' k dietrich', ' t tachezy', ' m scholle', ' fd licha', ' k stawowy', ' p grafe', ' m hauff', ' p fleck', ' e.']"
8286,"['graham', ' g. g. maclean', ' w. c.', ' jr. morales', ' e. hamaker', ' b. r. kirleis', ' a. w. mertz', ' e. t. axtell', ' j. d.']"
8288,"['graham', ' jh hodge', ' nc morton', ' j. b.']"
8290,"['graham', ' stella efua adamson', ' fiona']"
8291,"['grande', ' ra']"
8292,"['grandesso', ' f sanderson', ' f kruijt', ' j koene', ' t brown', ' v']"
8293,"['grandjean', ' p jorgensen', ' pj']"
8295,"['grandjean', ' p nielsen', ' ov shapiro', ' i. m.']"
8297,"['granich', ' r gupta', ' s. hersh', ' b williams', ' b montaner', ' j young', ' b zuniga', ' jm']"
8299,"['granier', ' p cabanis', ' y.']"
8300,"['grant-klein', ' rj altamura', ' la badger', ' cv bounds', ' ce van deusen', ' n. m. kwilas', ' s. a. vu', ' h. a. warfield', ' kl hooper', ' jw hannaman', ' d dupuy', ' lc schmaljohn', ' cs']"
8302,"['grant-klein', ' r. j. van deusen', ' n. m. badger', ' c. v. hannaman', ' d. dupuy', ' l. c. schmaljohn', ' c. s.']"
8304,"['grantham-hill', ' c']"
8305,"['grantham-hill', ' c']"
8306,"['grantham-hill', ' c']"
8307,"['grantham-hill', ' n atkey', ' ofh']"
8308,"['graunbaum', ' ellen']"
8310,"['grawert', ' e.']"
8311,"['gray', ' le', ' jr ostby', ' j. s.']"
8313,"['gray', ' r']"
8314,"['greany', ' wh']"
8315,"['greany', ' wh']"
8316,"['greany', ' wh']"
8317,"['greany', ' wh']"
8318,"['greany', ' wh']"
8319,"['greany', ' wh']"
8320,"['greany', ' wh']"
8323,"['great britain', ' acts']"
8324,"['green', ' a.']"
8325,"['green', ' a.']"
8326,"['green', ' a.']"
8327,"['green', ' a.']"
8328,"['green', ' a.']"
8329,"['green', ' a.']"
8331,"['green', ' s. parfrey', ' ps harnett', ' jd cramer', ' bc farid', ' nr heath', ' o mcmanamon', "" pj o'leary"", ' e. pryse-phillips', ' w']"
8332,"['greenberg', ' joseph h']"
8333,"['greenberg', ' joseph h']"
8335,"['greene', ' dl']"
8336,"['greene', ' dl']"
8337,"['greene', ' dl ewing', ' gh armelagos', ' gj']"
8341,"['greene', ' tr kuba', ' cl irish', ' jd']"
8343,"['greenfield', ' r']"
8344,"['greenwood', ' b']"
8346,"['greig', ' edw']"
8347,"['greig', ' wr gray', ' hw mcgirr', ' e. m. kambal', ' a. rahman', ' i. a.']"
8349,"['grellety', ' e. krause', ' lk shams eldin', ' m porten', ' k isanaka', ' s.']"
8351,"['greter', ' h jean-richard', ' v crump', ' l bechir', ' m alfaroukh', ' io schelling', ' e. bonfoh', ' b zinsstag', ' j']"
8355,"['griekspoor', ' andré sondorp', ' egbert vos', ' theo']"
8356,"['griffin', ' gj']"
8359,"[""grigor'eva"", ' la']"
8360,"[""grigor'eva"", ' l. a.']"
8361,"['grigorian', ' g solkhomonian', ' l']"
8363,"['grin', ' ei']"
8365,"['grindley', ' dn']"
8366,"['grindley', ' dn']"
8367,"['grindley', ' dn']"
8368,"['grindley', ' dn']"
8369,"['grindley', ' dn']"
8370,"['grindley', ' dn']"
8371,"['grindley', ' dn']"
8372,"['grindley', ' dn']"
8374,"['grindley', ' dn']"
8375,"['grindley', ' dn']"
8376,"['grindley', ' dn']"
8378,"['grindley', ' dn']"
8379,"['grindley', ' dn']"
8380,"['grindley', ' dn']"
8381,"['grindley', ' dn']"
8382,"['grindley', ' dn']"
8383,"['grindley', ' dn']"
8384,"['grindley', ' dn']"
8385,"['grindley', ' dn']"
8386,"['grindley', ' dn']"
8387,"['grindley', ' dn']"
8388,"['grindley', ' dn burden', ' e. a. w t akour', ' a. a.']"
8389,"['grindley', ' dn burden', ' eaw akour', ' a. a.']"
8390,"['grindley', ' dn burden', ' e. a. w t']"
8391,"['grindley', ' dn burden', ' eaw']"
8392,"['grindley', ' d. n. akour', ' a. a.']"
8393,"['groppi', ' l somigliana', ' e. pisani', ' v ika', ' m mabor', ' j. l. akec', ' hn nhial', ' j. a. mading', ' m. s. scanagatta', ' c manenti', ' f putoto', ' g']"
8395,"['grotberg', ' eh']"
8397,"['grotberg', ' edith h']"
8407,"['grove', ' captain etn']"
8409,"['gruenbaum', ' ellen']"
8410,"['gruenbaum', ' ellen']"
8411,"['gruenbaum', ' ellen']"
8412,"['gruenbaum', ' ellen']"
8413,"['gruenbaum', ' ellen']"
8414,"['gruenbaum', ' ellen']"
8415,"['gruenbaum', ' ellen']"
8416,"['gruenbaum', ' ellen']"
8417,"['gruenbaum', ' ellen']"
8418,"['gruenbaum', ' ellen']"
8419,"['gruenbaum', ' ellen']"
8420,"['gruenbaum', ' ellen']"
8421,"['gruenbaum', ' ellen']"
8422,"['gruenbaum', ' ellen']"
8424,"['gruenbaum', ' ellen']"
8425,"['gruenbaum', ' ellen']"
8426,"['gruenbaum', ' ellen']"
8428,"['gruenbaum', ' ellen']"
8430,"['gruenbaum', ' ellen']"
8432,"['gruenbaum', ' ellen']"
8433,"['gruenbaum', ' ellen']"
8434,"['gruenbaum', ' ellen']"
8435,"['gruenbaum', ' ellen']"
8436,"['gruenbaum', ' ellen']"
8437,"['gruenbaum', ' ellen']"
8438,"['gruenbaum', ' ellen']"
8439,"['gruenbaum', ' ellen']"
8440,"['gruenbaum', ' ellen']"
8441,"['gruenbaum', ' ellen']"
8442,"['gruenbaum', ' ellen']"
8443,"['gruenbaum', ' ellen']"
8444,"['gruenbaum', ' ellen']"
8445,"['gruenbaum', ' ellen']"
8446,"['gruenbaum', ' ellen']"
8447,"['gruenbaum', ' ellen']"
8448,"['gruenbaum', ' ellen p']"
8450,"['gruenbaum', ' ellen p']"
8451,"['gruenbaum', ' ellen p']"
8452,"['gruenbaum', ' ellen p']"
8455,"['gruenbaum', ' ellen ruth']"
8457,"['gu', ' zhenliang fang', ' xiuyin yang', ' jinhua xu', ' sudan jiang', ' wenping']"
8458,"['guan', ' pj cui', ' g fang', ' q']"
8460,"['gubbels', ' m. j. katzer', ' f. hide', ' g. jongejan', ' f. shiels', ' b. r.']"
8461,"['gubbels', ' m. j. viseras', ' j. habela', ' m. a. jongejan', ' f.']"
8464,"['gueneau', ' lucie bertrand', ' anne t jais', ' jean-philippe salih', ' mustafa a. m. stojkovic', ' tanya wehnert', ' manfred hoeltzenbein', ' maria spuler', ' simone saitoh', ' shinji verschueren', ' annie']"
8465,"['guerin', ' h richard', ' d duche', ' a. lefevre', ' p']"
8466,"['guerin', ' p. j. olliaro', ' p. sundar', ' s. boelaert', ' m. croft', ' s. l. desjeux', ' p. wasunna', ' m. k. bryceson', ' a. d.']"
8468,"['gueye', ' a. mbengue', ' m diouf', ' a.']"
8469,"['gueye', ' a. mbengue', ' m diouf', ' a.']"
8470,"['gueye', ' a. martinez', ' d mbengue', ' mb dieye', ' th diouf', ' a.']"
8471,"['gueye', ' a. mbengue', ' m dieye', ' t diouf', ' a. seye', ' m seye', ' mh']"
8472,"['gueye', ' a. martinez', ' d. mbengue', ' m. b. dieye', ' t. h. diouf', ' a.']"
8474,"['guha-sapir', ' d van panhuis', ' wg']"
8477,"['guido', ' majno']"
8478,"['guito', ' j. c. albarino', ' c. g. chakrabarti', ' a. k. towner', ' j. s.']"
8479,"['guleria', ' a. s. khawand', ' n ali', ' a. mccanty', ' t korb', ' s. edson', ' m light', ' j. a.']"
8480,"['gulland', ' a.']"
8481,"['gumaa', ' k. a. mustafa', ' k. y. mahmoud', ' n. a. gader', ' a. m.']"
8482,"['gumaa', ' k et al']"
8483,"['gumaa', ' k et al']"
8484,"['gumaa', ' k et al']"
8485,"['gumaa', ' k et al']"
8486,"['gumaa', ' k et al']"
8487,"['gumaa', ' k et al']"
8488,"['gumaa', ' k et al']"
8489,"['gumaa', ' k greensland', ' k r']"
8490,"['gumaa', ' k mclean', ' p']"
8491,"['gumaa', ' k mclean', ' p']"
8492,"['gumaa', ' k mclean', ' p']"
8493,"['gumaa', ' k mclean', ' p']"
8494,"['gumaa', ' k mclean', ' p']"
8495,"['gumaa', ' k mclean', ' p']"
8497,"['gumaa', ' ka mustafa', ' k. y. mahmoud', ' n. a. gader', ' ama']"
8498,"['gumaa', ' m. m. osman', ' h.. m. omer', ' m. m. el sanousi', ' e. m. godfroid', ' j ahmed', ' a. m.']"
8499,"['gumaa', ' s. a.']"
8500,"['gumaa', ' s. a. ahmed', ' m. a. hassan', ' m. e. hassan', ' a. m.']"
8502,"['gumaa', ' s. a. mohamed', ' fh mahgoub', ' e. s. adam', ' s. e. el hassan', ' a. m. imbabi', ' s. e.']"
8504,"['gumaa', ' s. a. mahgoub', ' e. s. el sid', ' m. a.']"
8505,"['gumaa', ' s. a. mahgoub', ' e. s. hay', ' rj']"
8507,"['gumaa', ' s. a. satir', ' a. a. shehata', ' a. h.. mahgoub', ' e. s.']"
8508,"['gumaa', ' s. a. younis', ' y. o.']"
8509,"['gunaid', ' a. a. el khally', ' fm hassan', ' n. a. mukhtar el', ' d']"
8511,"['guo', ' hl hassan', ' h. m. zhang', ' y. dong', ' s. z. ding', ' pp wang', ' t sun', ' lx zhang', ' ly jiang', ' zz']"
8513,"['guo', ' h. l. hassan', ' h. m. ding', ' p. p. wang', ' s. j. chen', ' x. wang', ' t. sun', ' l. x. zhang', ' l. y. jiang', ' z. z.']"
8514,"['gupta', ' pp nagpal', ' sk']"
8516,"['gupta', ' swaroopa rani n']"
8517,"['gureje', ' oye lasebikan', ' victor o kola', ' lola makanjuola', ' victor a.']"
8518,"['gurman', ' t. a. trappler', ' r. m. acosta', ' a. mccray', ' pa cooper', ' cm goodsmith', ' l']"
8520,"['gustafson', ' aw']"
8522,"['guthmann', ' jean-paul klovstad', ' hilde boccia', ' delia hamid', ' nuha pinoges', ' loretxu nizou', ' jacques-yves tatay', ' mercedes diaz', ' francisco moren', ' alain grais', ' rebecca freeman']"
8524,"['guthmann', ' j. p.. cetre', ' c suzan', ' f darovare', ' s. morin', ' f']"
8527,"['guthmann', ' j. p. mercer', ' aj gandubert', ' c morin', ' f']"
8529,"['guven', ' e. avcioglu', ' h. deniz', ' a. balkaya', ' i. abay', ' u. yavuz', ' s. akyuz', ' m.']"
8530,"['guven', ' t eser', ' fc yilmaz', ' gr guner', ' r tasyaran', ' m. a.']"
8531,"['guven', ' t. eser', ' f. c. yilmaz', ' g. r. guner', ' r. tasyaran', ' m. a.']"
8532,"['guxens', ' m vermeulen', ' r huss', ' a.']"
8533,"['gwida', ' m. m. el-gohary', ' a. h. melzer', ' f tomaso', ' h rosler', ' u wernery', ' u wernery', ' r elschner', ' mc khan', ' i. eickhoff', ' m schoner', ' d neubauer', ' h']"
8535,"['gyuranecz', ' m wernery', ' u kreizinger', ' z juhasz', ' j felde', ' o nagy', ' p']"
8536,"['h. e.', ' fang-yang wan', ' yu-ping li', ' jing luo', ' xiao-qin']"
8537,"['h.', ' s.']"
8538,"['h. salim oe hamid', ' h. k. mekki', ' s. o. suleiman', ' s. h. ibrahim', ' s. z.']"
8539,"['ha', ' cv esfahani', ' m. n. watanabe', ' y. tran', ' ut sulieman', ' s. mochida', ' k nguyen', ' dv tran', ' ls']"
8541,"['haak', ' h hogerzeil', ' hv']"
8543,"['haarsager', ' m']"
8544,"['haas', ' ej dukhan', ' l goldstein', ' l lyandres', ' m gdalevich', ' m']"
8546,"['habbani', ' f. i. osman', ' k. t.']"
8548,"['habbani', ' k groot', ' w jelovac', ' i.']"
8549,"['habbani', ' k groot', ' w jelovac', ' i.']"
8550,"['habiela', ' m ferris', ' np hutchings', ' gh wadsworth', ' j reid', ' s. m. madi', ' m ebert', ' k sumption', ' k. j. knowles', ' nj king', ' dp paton', ' dj']"
8552,"['haboor', ' a. b. el mustafa', ' om']"
8554,"['hach', ' m']"
8557,"['haddad', ' n. j. noureddine', ' a. al-shagour', ' b.. loucif-ayad', ' w. el-niweiri', ' m. a. anaswah', ' e. hammour', ' w. a. el-obeid', ' d. imad', ' a. shebl', ' m. a. almaleky', ' a. s. nasher', ' a. walid', ' n. bergigui', ' m. f. yanez', ' o. de miranda', ' j. r.']"
8559,"['haddad', ' slim fournier', ' pierre']"
8560,"['haddad', ' wb']"
8561,"['haddow', ' aj']"
8562,"['haddow', ' aj dick', ' g w a. lumsden', ' wh r smithburn', ' k c']"
8563,"['hadi babikir', ' h. e.']"
8564,"['haditsch', ' m stunzner', ' d arbesser', ' c withalm', ' h sixl', ' w']"
8565,"['hadley', ' fb']"
8567,"['hadley', ' l. g. rouma', ' b. s. saad-eldin', ' y.']"
8569,"['hafeez', ' y. m. zuki', ' a. b. loqman', ' my noordin', ' m. m. norimah', ' y.']"
8570,"['hafeez', ' y. m. zuki', ' a. b. yusof', ' n asnah', ' h loqman', ' my noordin', ' m. m. ainul-yuzairi', ' my']"
8573,"['hafeiz', ' hb']"
8574,"['hafeiz', ' hb']"
8579,"['hafez', ' m. a. sheikhedrees', ' s. m. saweeres', ' e. s.']"
8580,"['hafiz el-shazali erwa', ' h. h.']"
8581,"['hafiz el-shazali kusel', ' j dirdery', ' a.']"
8582,"['hag ali', ' dm']"
8586,"['hag omer', ' a. i. stjernstrom', ' n. e.']"
8587,"['hagag', ' m tu', ' at el-asmar', ' f']"
8589,"['hagan', ' j kaiser', ' j']"
8590,"['hagan', ' j palloni', ' a.']"
8591,"['hagan', ' j rymond-richmond', ' w palloni', ' a.']"
8592,"['hagelsten', ' jo jessen', ' k']"
8594,"['haggaz', ' a. ahmed', ' s. adam', ' i.']"
8595,"['haggaz', ' a. ahmed', ' s. adam', ' i.']"
8596,"['haggaz', ' a. a. mirghani', ' oa adam', ' i.']"
8598,"['haggaz', ' a. a. radi', ' e. a. adam', ' i.']"
8599,"['haggaz', ' a. d. elbashir', ' lm adam', ' gk rayis', ' da adam', ' i.']"
8601,"['haggaz', ' a. d. radi', ' e. a. adam', ' i.']"
8602,"['haggaz', ' a. d. radi', ' e. a. adam', ' i.']"
8603,"['haghshenas', ' h kay', ' m dehghanian', ' f tavakol', ' h']"
8604,"['hago', ' be abu-samra', ' m. t.']"
8606,"['haidaris', ' cg bonventre', ' pf']"
8608,"['hailu', ' a. berhe', ' n yeneneh', ' h']"
8609,"['hailu', ' a. musa', ' a. wasunna', ' m balasegaram', ' m yifru', ' s. mengistu', ' g hurissa', ' z hailu', ' w weldegebreal', ' t tesfaye', ' s. makonnen', ' e. khalil', ' e. ahmed', ' o fadlalla', ' a. el-hassan', ' a. raheem', ' m mueller', ' m koummuki', ' y. rashid', ' j mbui', ' j mucee', ' g njoroge', ' s. manduku', ' v musibi', ' a. mutuma', ' g kirui', ' f lodenyo', ' h mutea', ' d kirigi', ' g edwards', ' t smith', ' p muthami', ' l royce', ' c ellis', ' s. alobo', ' m omollo', ' r kesusu', ' j owiti', ' r kinuthia', ' j']"
8610,"['haimanot', ' rt caugant', ' da fekadu', ' d bjune', ' g belete', ' b froholm', ' lo hoiby', ' e. a. rosenqvist', ' e. selander', ' r. k. bjorvatn', ' b']"
8612,"['haines', ' cj james', ' a. e. panesar', ' ns ngai', ' tj sahota', ' ds jones', ' rl chang', ' a. m.']"
8614,"['haishima', ' y. seshimo', ' f higuchi', ' t yamazaki', ' h hasegawa', ' c izumi', ' s. makino', ' t nakahashi', ' k ito', ' r inoue', ' k yoshimura', ' y. saito', ' k yagami', ' t tsuchiya', ' t nakazawa', ' h']"
8615,"['hajar', ' tayseer yasien mohamed']"
8616,"['hajek', ' m cerny', ' v bruzek', ' j']"
8617,"['hajer', ' i. abbas', ' b. abu samra', ' m. t.']"
8618,"['hakim', ' e. a. mogga', ' sy']"
8620,"['hakim', ' h. a.']"
8621,"['hakim', ' h. a. al kheir', ' y. m. muhammad', ' m. i.']"
8622,"['hakim', ' n. miner', ' e. hakim', ' d. el tayyar', ' a.']"
8623,"['halaly', ' sayyid']"
8625,"['hale', ' k wood', ' nj sheikh-mohammed', ' m']"
8628,"['hale', ' sondra']"
8629,"['halim', ' abdel']"
8630,"['halim', ' a. a.']"
8631,"['halim', ' ahmad abdal']"
8632,"['halim', ' a. m. jacques', ' j. e.']"
8635,"['halim', ' m. a.']"
8636,"['halim', ' m. a.']"
8637,"['hall', ' ar bembridge', ' b']"
8638,"['hall', ' f']"
8639,"['hall', ' marjorie ismail', ' bakhita']"
8640,"['hall', ' m. j. kheir', ' s. m. rahman', ' a. h. noga', ' s.']"
8641,"['hall', ' m. j. kheir', ' s. m. rahman', ' a. h. noga', ' s.']"
8642,"['hall', ' m. j. macleod', ' n. wardhana', ' a. h.']"
8646,"['hallab', ' hasan abu bakr']"
8647,"['haller', ' f knopf', ' j ackermann', ' a. bieg', ' m kleinheinz', ' k schlesner', ' m moskalev', ' e. a. will', ' r satir', ' a. a. abdelmagid', ' ie giedl', ' j carbon', ' r rompel', ' o hartmann', ' a. wiemann', ' s. metzler', ' m agaimy', ' a.']"
8649,"['halliday', ' j. a. green', ' j mellor', ' d mutowo', ' mp de courten', ' m renzaho', ' a. m.']"
8651,"['halon', ' a. patrzalek', ' d rabczynski', ' j']"
8652,"['halwagy', ' r']"
8653,"['ham', ' pj bianco', ' a. e.']"
8655,"['hamad', ' amel a. abd el hamid', ' dnugud arnot', ' david e. giha', ' haider a. abdel-muhsin', ' abdel-muhsin a. satti', ' gwiria mh theander', ' thor g creasey', ' alison m babiker', ' hamza a. elnaiem', ' dia-eldin a.']"
8656,"['hamad', ' a. a. el hassan', ' i. m. el khalifa', ' a. a. ahmed', ' gi abde rahim', ' s. a. theander', ' t. g. arnot', ' d. e.']"
8658,"['hamad', ' a. a. nugud ael', ' h arnot', ' d. e. giha', ' h. a. abdel-muhsin', ' a. m. satti', ' gm theander', ' t. g. creasey', ' a. m. babiker', ' h. a. elnaiem', ' d. e.']"
8660,"['hamad', ' b']"
8661,"['hamad', ' b']"
8662,"['hamad', ' b']"
8663,"['hamad', ' b']"
8664,"['hamad', ' b']"
8665,"['hamad', ' b']"
8666,"['hamad', ' b']"
8667,"['hamad', ' b']"
8669,"['hamad', ' b']"
8670,"['hamad', ' b']"
8671,"['hamad', ' b']"
8672,"['hamad', ' b']"
8673,"['hamad', ' b']"
8674,"['hamad', ' b']"
8677,"['hamad', ' b']"
8678,"['hamad', ' h.. m.']"
8679,"['hamad', ' i. arda', ' n pekmez', ' m karaer', ' s. temizkan', ' g']"
8680,"['hamad', ' i. abdelgawad', ' h al jaouni', ' s. zinta', ' g asard', ' h hassan', ' s. hegab', ' m hagagy', ' n selim', ' s.']"
8681,"['hamad', ' i. erol-dayi', ' o pekmez', ' m onay-ucar', ' e. arda', ' n']"
8682,"['hamad', ' k. khidir', ' a. ahmed', ' m. e.']"
8683,"['hamad', ' s. h. dieng', ' mc ehrmann', ' m. a. vogel', ' rf']"
8685,"['hamad', ' s. h. khalil', ' e. a. musa', ' a. m. ibrahim', ' m. e. younis', ' bm elfaki', ' m. e. el-hassan', ' a. m.']"
8688,"['hamada', ' k takahashi', ' i. nakamura', ' t nakada', ' h yorimitsu', ' s. kubonishi', ' i. outsuki', ' y.']"
8691,['hamardfoundation pakistan']
8692,"['hambly', ' wd']"
8694,"['hamdan', ' h. z. abdelbagi', ' ie nasser', ' n. m. adam', ' i.']"
8696,"['hamdan', ' h. z. elbashir', ' lm hamdan', ' s. z. elhassan', ' e. m. adam', ' i.']"
8698,"['hamdan', ' h. z. kubbara', ' e. adam', ' a. m. hassan', ' os suliman', ' so adam', ' i.']"
8700,"['hamdan', ' h.. z. nasser', ' n. m. adam', ' a. m. saleem', ' m. a. elamin', ' m. i.']"
8701,"['hamdan', ' h. z. ziad', ' a. h. ali', ' sk adam', ' i.']"
8703,"['hamdouk', ' m abdelraheem', ' m taha', ' a. cristina', ' d checherita', ' i. a. alexandru', ' c']"
8704,"['hamed bashier', ' e. salih', ' i. khatir sam', ' a.']"
8705,"['hameid', ' oa']"
8707,"['hamid', ' a.']"
8708,"['hamid', ' aes']"
8710,"['hamid', ' a. a. musa', ' s. a.']"
8711,"['hamid', ' e. a.']"
8712,"['hamid', ' hassan adam']"
8713,"['hamid', ' h. y. abu bakar zakaria', ' m. z. yong meng', ' g haron', ' aw mohamed mustapha', ' n']"
8715,"['hamid', ' k. h. elduma', ' a. h. mohamed', ' bm salih', ' m. m.']"
8717,"['hamid', ' musa a.']"
8726,"['hamid', ' m. e.']"
8727,"['hamid', ' m. e.']"
8728,"['hamid', ' m. e. alla', ' k. m. ahmed', ' ss el shiekh', ' a. e. ibrahim', ' k. e.']"
8730,"['hamid', ' m. e. goodfellow', ' m']"
8731,"['hamid', ' m. e. mohamed', ' g.. e. abu samra', ' m. t. hamad', ' a. a.']"
8732,"['hamid', ' m. e. mohamed', ' g.. e. abu-samra', ' m. t. el-sanousi', ' s. m. barri', ' m. e.']"
8733,"['hamid', ' m. e. maldonado', ' l sharaf eldin', ' gs mohamed', ' mf saeed', ' ns goodfellow', ' m']"
8735,"['hamid', ' m. e. musa', ' m. s.']"
8736,"['hamid', ' m. e. ridell', ' m minnikin', ' d. e. goodfellow', ' m']"
8737,"['hamid', ' m. e. roth', ' a. landt', ' o kroppenstedt', ' r. m. goodfellow', ' m mauch', ' h.']"
8738,"['hamid', ' m. liu', ' d. abdulrahim', ' y. khan', ' a. qian', ' g. huang', ' k.']"
8740,"['hamid', ' m. m. mohammed', ' s. b.. el hassan', ' i. m.']"
8742,"['hamid', ' o el hakim', ' a. el husseiny', ' h el fiky', ' l kamel', ' s.']"
8743,"['hamid rushwan slot', ' carry asma al-dareer nadia bushra']"
8744,"['hamid', ' s. abuaffan', ' a. h..']"
8745,"['hamid', ' zohour hammad']"
8746,"['hamidi', ' s. akinci', ' f']"
8747,"['hamilton', ' a. h. de c']"
8748,"['hamilton', ' a. kandala', ' nb']"
8750,"['hamilton', ' james']"
8751,"['hamilton', ' jg el naiem', ' da']"
8756,"['hamo', ' i. m.']"
8757,"['hamon', ' j']"
8758,"['hamour', ' oa']"
8762,"['hamour', ' s. melaku', ' y. keus', ' k wambugu', ' j atkin', ' s. montgomery', ' j ford', ' n hook', ' c checchi', ' f']"
8763,"['hamour', ' sally melaku', ' yoseph keus', ' kees wambugu', ' jesse atkin', ' sara montgomery', ' jacqui ford', ' nathan hook', ' christa checchi', ' francesco']"
8764,"['hampel', ' u kruger', ' m kunnen', ' c garreis', ' f willcox', ' m paulsen', ' f']"
8765,"['hampel', ' u schroder', ' a. mitchell', ' t brown', ' s. snikeris', ' p garreis', ' f kunnen', ' c willcox', ' m paulsen', ' f']"
8766,"['hampton', ' t']"
8767,"['hamza', ' a. ahmed-abakur', ' e. abugroun', ' e. bakhit', ' s. holi', ' m']"
8768,"['hamza', ' a. a. ngwangki', ' l. s. taha', ' o.']"
8769,"['hamza', ' a. m. el rayah el', ' a.']"
8771,"['hamza', ' n. b. sharma', ' n. tripathi', ' a. sanan-mishra', ' n.']"
8775,"['hamza', ' y. sulieman', ' a. abuderman', ' a. alzimami', ' k omer', ' h']"
8776,"['han', ' d yu', ' m knopp', ' d niessner', ' r wu', ' m deng', ' a.']"
8777,"['han', ' l chen', ' j mace', ' e. s. liu', ' y. zhu', ' m yuyama', ' n jordan', ' dr cai', ' h']"
8779,"['hanafi', ' yy khalil', ' s. i. suliman', ' fm awad', ' m. k.']"
8782,"['haneveld', ' gt']"
8783,"['hanson', ' mark a. bardsley', ' anne de-regil', ' luz maria moore', ' sophie e. oken', ' emily poston', ' lucilla ma', ' ronald c mcauliffe', ' fionnuala m maleta', ' ken purandare', ' chittaranjan n']"
8784,"['happold', ' dcd']"
8785,"['happold', ' dcd']"
8786,"['happold', ' dcd']"
8787,"['happold', ' dcd']"
8788,"['happold', ' dcd']"
8789,"['happold', ' dcd']"
8790,"['happold', ' dcd']"
8791,"['haq elamin', ' n. h.. abdel-rahim', ' a. m. khalid', ' a. e.']"
8792,"['haq', ' z mahjour', ' j khan', ' w']"
8793,"['hara', ' t fukuda', ' d tanaka', ' k higashikuni', ' y. hirata', ' y. nishimoto', ' s. yagi', ' s. yamada', ' h soeki', ' t wakatsuki', ' t shimabukuro', ' m sata', ' m']"
8794,"['harbi', ' m. s.']"
8795,"['harbi', ' m. s. el-karim', ' mh']"
8797,"['harbi', ' m. s. el tahir', ' m. s. macowan', ' k.. j. nayil', ' a. a.']"
8800,"['harbi', ' m. s. khogali', ' a.']"
8801,"['harbi', ' m. s. mustafa', ' a. salih', ' m. m. el amin', ' s. m.']"
8802,"['harbi', ' m. s. mageed', ' i. a. el tahir', ' m. s.']"
8803,"['hardick', ' j woelfel', ' r gardner', ' w ibrahim', ' s.']"
8804,"['harding', ' timothy w de arango', ' v baltazar', ' j climent', ' carlos e. ibrahim', ' hha ladrido-ignacio', ' l wig', ' nn']"
8805,"['harff', ' a. von']"
8806,"['harfouche', ' jk']"
8807,"['haridi', ' a. a. el safi', ' s. h. jobin', ' wr']"
8809,"['haridi', ' a. a. jobin', ' wr']"
8811,"['haridi', ' a. m.']"
8812,"['haridi', ' a. m.']"
8813,"['haridy', ' fm ibrahim', ' bb morsy', ' t. a.']"
8815,"['harkany', ' t dobszay', ' mb cayetanot', ' f hartig', ' w siegemund', ' t aujard', ' f mackie', ' k']"
8817,"['harley', ' gw']"
8818,"['harnett', ' jd green', ' j cramer', ' bc johnson', ' g mcmanamon', ' p farid', ' nr pryse-philips', ' w parfrey']"
8819,"['haroun', ' e. m. a. gadir h gameel', ' a. a.']"
8821,"['haroun', ' e. m. elsanhouri', ' a. a. gameel', ' a. a.']"
